,Year Built,lat,lng
11295,2009,61.222596960082,-149.762696521253
11296,2009,61.222597172736,-149.762818044866
11297,2009,61.22258396757,-149.763048870137
11298,2009,61.222647725306,-149.76304481645
11299,2009,61.222708042512,-149.763044362981
11300,2009,61.222766648824,-149.763051071119
11301,2009,61.222826953536,-149.763043468992
11302,2009,61.222887295728,-149.763057312878
11303,2009,61.222960721441,-149.762852088433
11304,2009,61.222958797939,-149.762737725089
11305,2009,61.222960321116,-149.762623335799
11306,2009,61.222960139593,-149.762519682529
11307,2009,61.223010746691,-149.761868774339
11308,2009,61.222962969971,-149.761856342665
11309,2009,61.22290242095,-149.76185369385
11310,2009,61.222843827139,-149.76185413658
11311,2009,61.223247533296,-149.762158011832
11312,2009,61.223200852682,-149.762072579368
11313,2009,61.223164543713,-149.762004940926
11314,2009,61.223117875556,-149.761926657647
11315,2010,61.223291357543,-149.763048730573
11316,2010,61.223351681811,-149.763052320986
11317,2010,61.223408537932,-149.76304370919
11318,2010,61.223463691216,-149.763046868981
11319,2010,61.223544094771,-149.763046264485
11320,2010,61.223606129109,-149.763042223622
11321,2010,61.223666452554,-149.763045344558
11322,2010,61.223726775999,-149.763048465506
11323,2010,61.223851369291,-149.763211483275
11324,2010,61.223851188215,-149.76310782707
11325,2010,61.223850994564,-149.762997021968
11326,2010,61.223850769563,-149.76286834462
11327,2010,61.223852299104,-149.762757526549
11328,2010,61.223850369263,-149.762639585525
11329,2009,61.223850038465,-149.762450711335
11330,2009,61.223849850542,-149.762343480692
11331,2009,61.223847920341,-149.762225539704
11332,2009,61.22384773224,-149.762118309069
11333,2009,61.223910086541,-149.761856337969
11334,2009,61.22384459291,-149.761853258352
11335,2009,61.223787728772,-149.761857262521
11336,2009,61.223727417859,-149.761861292718
11337,2009,61.223665358444,-149.761851038208
11338,2009,61.223608481748,-149.761847893513
11339,2010,61.223575084435,-149.761828770001
11340,2010,61.223575291594,-149.76194672296
11341,2010,61.223570504089,-149.762164795808
11342,2010,61.223570704688,-149.762279174335
11343,2010,61.223570886397,-149.76238282961
11383,2011,61.221221417787,-149.756881784214
11498,2013,61.222282919975,-149.749038397165
11743,2015,61.21650306436476,-149.908862519973
12097,2010,61.223136121154,-149.722048674709
12098,2009,61.223191952932,-149.72154176956
12099,2009,61.223191952932,-149.72154176956
12100,2009,61.223191952932,-149.72154176956
12101,2009,61.223191952932,-149.72154176956
12102,2009,61.223195722495,-149.721310084918
12103,2009,61.223195722495,-149.721310084918
12104,2009,61.223195722495,-149.721310084918
12105,2009,61.223195722495,-149.721310084918
12255,2009,61.217991155702,-149.7316044367
12256,2009,61.217988389539,-149.731771422232
12257,2009,61.217985693004,-149.731973725718
12315,2009,61.2180889994,-149.723897674416
12402,2014,61.220302058138,-149.727574264906
12500,2012,61.219552723444,-149.745173874249
12501,2012,61.21956880415,-149.745426659605
12502,2012,61.219555343238,-149.745655927723
12503,2012,61.219559308978,-149.745842907342
12504,2012,61.219544660518,-149.74605011526
12505,2012,61.219563606853,-149.746207375197
12506,2013,61.219318612615,-149.745354973787
12507,2013,61.219326964999,-149.745546182647
12508,2013,61.219289301352,-149.745073193616
12509,2013,61.219316719104,-149.745770833575
12510,2013,61.219315745003,-149.745962235407
12511,2013,61.219136578153,-149.745071675901
12512,2013,61.218926206156,-149.745354368356
12513,2013,61.218927048096,-149.745090946518
